Name,md5,Machine,SizeOfOptionalHeader,Characteristics,MajorLinkerVersion,MinorLinkerVersion,SizeOfCode,SizeOfInitializedData,SizeOfUninitializedData,AddressOfEntryPoint,BaseOfCode,BaseOfData,ImageBase,SectionAlignment,FileAlignment,MajorOperatingSystemVersion,MinorOperatingSystemVersion,MajorImageVersion,MinorImageVersion,MajorSubsystemVersion,MinorSubsystemVersion,SizeOfImage,SizeOfHeaders,CheckSum,Subsystem,DllCharacteristics,SizeOfStackReserve,SizeOfStackCommit,SizeOfHeapReserve,SizeOfHeapCommit,LoaderFlags,NumberOfRvaAndSizes,SectionsNb,SectionsMeanEntropy,SectionsMinEntropy,SectionsMaxEntropy,SectionsMeanRawsize,SectionsMinRawsize,SectionMaxRawsize,SectionsMeanVirtualsize,SectionsMinVirtualsize,SectionMaxVirtualsize,ImportsNbDLL,ImportsNb,ImportsNbOrdinal,ExportNb,ResourcesNb,ResourcesMeanEntropy,ResourcesMinEntropy,ResourcesMaxEntropy,ResourcesMeanSize,ResourcesMinSize,ResourcesMaxSize,LoadConfigurationSize,VersionInformationSize,malware
sync.exe,88c710ce9d39cd2b07f764da84cb5f1f,332,224,271,6,0,20480,126976,0,9200,4096,24576,4194304.0,4096,4096,4,0,0,0,4,0,151552,4096,185906,3,0,1048576,4096,1048576,4096,0,16,4,4.27587504879,0.993411099432,6.52488366415,34816.0,4096,110592,34795.5,976,115428,5,73,0,0,1,3.33776521208,3.33776521208,3.33776521208,876.0,876,876,0,20,0
VirusShare_fb73e06cfa7a89c7081b3a3a2cbd8070,fb73e06cfa7a89c7081b3a3a2cbd8070,332,224,258,10,0,119808,385024,0,61532,4096,126976,4194304.0,4096,512,5,1,0,0,5,1,528384,1024,553178,2,33088,1048576,4096,1048576,4096,0,16,5,5.65935611278,4.15850637054,7.96309810922,100966.4,9728,330752,102635.8,9416,339716,3,90,0,0,6,3.75279847985,2.45849222582,5.31755235629,2738.83333333,48,9640,72,15,1
VirusShare_84160e735c48a9162c8d1d3ac317e14a,84160e735c48a9162c8d1d3ac317e14a,332,224,258,10,0,120320,385024,0,61562,4096,126976,4194304.0,4096,512,5,1,0,0,5,1,528384,1024,519115,2,33088,1048576,4096,1048576,4096,0,16,5,5.65247006243,4.14990094209,7.96279259334,101068.8,9728,330752,102619.0,9396,339620,3,89,0,0,6,3.75606821168,2.45849222582,5.31755235629,2739.5,48,9640,72,15,1
VirusShare_ca147190883eff65a61a7b69ebced291,ca147190883eff65a61a7b69ebced291,332,224,271,6,0,24064,164864,1024,12538,4096,28672,4194304.0,4096,512,4,0,6,0,4,0,241664,1024,0,2,32768,1048576,4096,1048576,4096,0,16,5,4.10138403093,0.0,6.4401055495,6758.4,0,24064,46256.0,3120,154712,8,155,1,0,6,3.19638822497,1.97133528531,5.21481584993,448.0,34,958,0,15,1
VirusShare_e53941bfb4d0ab3cd738e32754a22dd6,e53941bfb4d0ab3cd738e32754a22dd6,332,224,258,8,0,7680,297984,0,5339,4096,12288,4194304.0,4096,512,4,0,6,0,4,0,327680,1024,352697,2,34112,1048576,4096,1048576,4096,0,16,7,4.94227502627,0.0,7.99872365953,43666.2857143,0,165376,43640.7142857,348,165376,3,41,0,0,6,3.41486539292,2.12856790152,5.15540854179,1314.16666667,48,3752,0,23,1
rpcns4.dll,d17453539d0bfd2df8539e8b0d393684,332,224,8462,7,0,17920,3072,0,17806,4096,24576,1569849344.0,4096,512,5,1,5,1,4,0,36864,1024,41382,3,0,262144,4096,1048576,4096,0,16,4,4.13207744076,2.10556073323,6.22530473404,5248.0,512,17920,5005.25,324,17729,4,44,0,63,1,3.49555519532,3.49555519532,3.49555519532,936.0,936,936,0,16,0
crypt32.dll,9352faaaf17437793987080868fc9e17,332,224,8462,7,10,541696,56320,0,5682,4096,532480,2007498752.0,4096,512,5,1,5,1,4,0,610304,1024,627940,2,0,262144,4096,1048576,4096,0,16,4,4.82850329,2.28656967147,6.76257912875,149504.0,9216,541696,149410.0,9192,541604,6,329,0,287,45,3.14230519428,1.92989217847,3.63132089866,534.755555556,74,1980,72,16,0
System.Data.dll,d429eedfc30d8d609861e0ac13261580,332,224,8482,11,0,3055616,135168,0,3051610,4096,3059712,268435456.0,4096,512,6,0,10,0,6,0,3223552,1024,3265788,3,320,1048576,4096,1048576,4096,0,16,6,5.11470512223,2.77582701134,7.08307505983,531797.333333,1024,3055616,534383.833333,4554,3055506,8,174,0,13,2,5.32247937596,3.53963098009,7.10532777182,21748.5,1000,42497,72,18,0
aspnet_rc.dll,cda99e458973cb732038726cd5791447,332,224,8450,8,0,0,74752,0,0,4096,4096,1611202560.0,4096,512,5,0,8,0,4,10,86016,512,90935,3,1024,1048576,4096,1048576,4096,0,16,2,1.77001211189,0.0203931352361,3.51963108855,37376.0,512,74240,36988.0,8,73968,0,0,0,0,2,3.51821268235,3.51292999453,3.52349537018,36902.0,940,72864,0,17,0
VirusShare_36b6451b266a3f6b028323a89c902433,36b6451b266a3f6b028323a89c902433,332,224,258,10,0,28672,445952,16896,14819,4096,32768,4194304.0,4096,512,5,0,6,0,5,0,8691712,1024,659630,2,34112,1048576,4096,1048576,4096,0,16,6,3.67460579269,0.0,6.49788465186,8021.33333333,0,28672,1447502.66667,3568,8212480,8,172,1,0,8,3.0825881045,1.97133528531,5.19837435932,378.875,34,744,0,13,1
VirusShare_c3eb0c798a66e2e2c4791b3d7453beb7,c3eb0c798a66e2e2c4791b3d7453beb7,332,224,258,10,0,120320,385024,0,61562,4096,126976,4194304.0,4096,512,5,1,0,0,5,1,528384,1024,566715,2,33088,1048576,4096,1048576,4096,0,16,5,5.63344949696,4.05376582193,7.96257816425,101068.8,9728,330752,102626.2,9400,339652,3,89,0,0,6,3.67198581831,2.45849222582,5.31755235629,2739.5,48,9640,72,15,1
LOBITOIN.DLL,3b7cc62a9bd6f75bd6636b6e777f139c,332,224,8462,8,0,151552,8192,0,157182,8192,163840,4194304.0,8192,4096,4,0,0,0,4,0,180224,4096,205190,3,1344,1048576,4096,1048576,4096,0,16,3,2.88558235019,0.0131269437212,4.77021402503,53248.0,4096,151552,50154.6666667,12,148996,1,1,0,0,1,3.42066865765,3.42066865765,3.42066865765,1368.0,1368,1368,0,18,0
System.Transactions.ni.dll,9e05264ccc11992840333060afafba60,34404,240,8226,11,0,0,0,0,0,0,0,6442778624.0,4096,512,5,2,0,0,5,2,909312,1024,0,3,320,0,0,0,0,0,16,4,5.03989680205,3.0159280348,6.52521388799,225536.0,11776,743424,225314.0,11476,743316,0,0,0,0,1,3.52104386389,3.52104386389,3.52104386389,1032.0,1032,1032,0,18,0
setupdeu.dll,4605c008cb359a89cbc88523766160d5,34404,240,8226,8,0,0,5132288,0,0,4096,0,6442450944.0,4096,512,4,0,0,0,5,2,5140480,1024,5191582,2,0,1048576,4096,1048576,4096,0,16,2,1.88595552854,1.62860841963,2.14330263745,2566144.0,512,5131776,2565809.0,150,5131468,0,0,0,0,86,2.50008222364,0.302896262114,4.85676332864,59616.8139535,20,954358,0,16,0
VirusShare_e21c00fa3853e3e2a338ce6f7f5d5d61,e21c00fa3853e3e2a338ce6f7f5d5d61,332,224,258,10,0,120320,385024,0,61562,4096,126976,4194304.0,4096,512,5,1,0,0,5,1,528384,1024,556380,2,33088,1048576,4096,1048576,4096,0,16,5,5.63799720883,4.07511388179,7.96278993572,101068.8,9728,330752,102626.6,9402,339652,3,89,0,0,6,3.68943116933,2.45849222582,5.31755235629,2739.5,48,9640,72,15,1
VirusShare_54fe0536be7560b7912e21b384d1b93d,54fe0536be7560b7912e21b384d1b93d,332,224,258,10,0,119808,385024,0,61532,4096,126976,4194304.0,4096,512,5,1,0,0,5,1,528384,1024,548281,2,33088,1048576,4096,1048576,4096,0,16,5,5.6663371314,4.18953861211,7.96311398057,100966.4,9728,330752,102644.2,9418,339748,3,90,0,0,6,3.77675976631,2.45849222582,5.31755235629,2740.16666667,48,9640,72,15,1
VirusShare_6072fee0b55812e33f28644a37cc6409,6072fee0b55812e33f28644a37cc6409,332,224,258,10,0,117760,392192,0,58906,4096,122880,4194304.0,4096,512,5,1,0,0,5,1,520192,1024,535679,2,33088,1048576,4096,1048576,4096,0,16,5,5.5972663736,3.85813977692,7.96334517707,100352.0,9728,330752,101706.2,9334,338628,3,90,0,0,5,3.42584876134,2.45849222582,4.03553849983,3146.4,48,9640,72,15,1
defragsvc.dll,3cec7631a84943677aa8fa8ee5b6b43d,34404,240,8226,9,0,216576,72704,0,4208,4096,0,8792684232704.0,4096,512,6,1,6,1,6,1,303104,2048,317903,2,320,262144,4096,1048576,4096,0,16,6,4.4237545976,0.160989461525,6.17308639647,48213.3333333,1024,216576,47952.3333333,872,216082,24,186,0,5,3,3.76157112373,2.77492734106,4.93946640348,902.333333333,224,1551,0,16,0
sprb0410.dll,78d76eb7a6a52507618d2072563d50cd,332,224,8462,7,10,0,769024,0,0,4096,4096,536870912.0,4096,512,4,0,0,0,5,1,774144,512,830859,2,1024,1048576,4096,1048576,4096,0,16,1,4.17797281575,4.17797281575,4.17797281575,769024.0,769024,769024,768836.0,768836,768836,0,0,0,0,428,3.18031039432,0.183122068301,5.5556285573,1746.03504673,16,79864,0,16,0
VirusShare_dac053c93f462a4d1cfecd09e1c94e1c,dac053c93f462a4d1cfecd09e1c94e1c,332,224,258,11,0,278528,247808,0,198312,4096,282624,4194304.0,4096,512,5,1,0,0,5,1,536576,1024,533810,2,33088,1048576,4096,1048576,4096,0,16,5,4.80410648729,2.3272556328,6.33796415197,103424.0,7168,278528,105069.0,16308,278129,7,134,0,0,9,4.09563813063,1.76997407527,7.67709054366,12663.2222222,16,81654,72,0,1
console.dll,12118da04f2e4bc739ce8a6ab24338ea,332,224,8450,9,0,34304,38912,0,33537,4096,40960,85721088.0,4096,512,6,1,6,1,6,1,86016,1024,77741,2,320,262144,4096,1048576,4096,0,16,4,4.29157586232,0.801308020669,6.50708117595,18048.0,512,34304,18057.0,1404,34136,7,141,1,1,14,3.00375653983,0.707063638304,7.85051980666,2379.0,146,9640,72,16,0
aclayers.dll,595fc5b3e9a5fc55b37960e2e0941475,332,224,8462,7,10,339456,123904,0,234252,4096,344064,1901658112.0,4096,512,5,1,5,1,4,10,475136,1024,454312,3,0,262144,4096,1048576,4096,0,16,4,5.15199392182,3.37946217793,6.54609464554,112512.0,18432,339456,115644.25,25056,339453,10,283,2,2,73,4.47204853527,2.04391200958,5.11981837732,837.602739726,484,1901,72,16,0
VirusShare_1c4de1692913661bf884919ab98b3942,1c4de1692913661bf884919ab98b3942,332,224,33167,2,25,37888,13824,0,40000,4096,45056,4194304.0,4096,512,1,0,0,0,4,0,81920,1024,3698816477,2,0,1048576,16384,1048576,4096,0,16,8,2.34689599889,0.0,6.65230876073,6464.0,0,37888,7038.0,8,37732,8,96,0,0,13,3.50163572674,2.64576300669,5.05007355156,679.384615385,44,2216,0,0,1
VirusShare_7c7df2a2584d06a637b6fc31ef6f542a,7c7df2a2584d06a637b6fc31ef6f542a,332,224,258,10,0,117248,389632,0,58650,4096,122880,4194304.0,4096,512,5,1,0,0,5,1,520192,1024,543181,2,33088,1048576,4096,1048576,4096,0,16,5,5.62782325145,4.03460495174,7.96613444061,99635.2,9728,330240,101061.8,9344,338532,4,98,0,0,5,3.31274294707,2.674419892,3.76438543256,2517.6,48,7336,72,14,1
azroles.dll,53a79308909cbe4553bc31ce4a8d6a7b,34404,240,8226,9,0,526848,368128,0,479184,4096,0,8793408667648.0,4096,512,6,1,6,1,6,1,905216,1024,898983,3,320,262144,4096,1048576,4096,0,16,5,4.89052527104,2.81611034105,6.36587014176,178380.8,7680,526848,178792.6,7380,526475,11,291,41,44,8,4.49877926052,2.82487229493,5.30027045084,40164.75,248,229658,0,16,0
VirusShare_182f3203d6942a80c2d37ae2f58b9ebc,182f3203d6942a80c2d37ae2f58b9ebc,332,224,258,8,0,42496,1536,0,50430,8192,0,4194304.0,8192,512,4,0,0,0,4,0,73728,512,0,2,34112,1048576,4096,1048576,4096,0,16,3,3.07489993328,0.0611628522412,5.64746896829,14677.3333333,512,42496,14426.6666667,12,42244,1,1,0,0,1,5.00111681368,5.00111681368,5.00111681368,490.0,490,490,0,0,1
VirusShare_fbd0c999f473f773c247656be4cdbee5,fbd0c999f473f773c247656be4cdbee5,332,224,258,10,0,119808,385024,0,61532,4096,126976,4194304.0,4096,512,5,1,0,0,5,1,528384,1024,550468,2,33088,1048576,4096,1048576,4096,0,16,5,5.65935611278,4.15850637054,7.96309810922,100966.4,9728,330752,102635.8,9416,339716,3,90,0,0,6,3.75279847985,2.45849222582,5.31755235629,2738.83333333,48,9640,72,15,1
api-ms-win-core-processthreads-l1-1-0.dll,dc70320a199e09c8fe9f8c80bae76eac,34404,240,8226,9,0,2048,1536,0,4224,4096,0,8792544641024.0,4096,512,6,1,6,1,6,1,16384,1024,34960,3,320,262144,4096,1048576,4096,0,16,3,2.55050609304,0.0203931352361,4.26454151239,1194.66666667,512,2048,879.0,26,1603,0,0,0,49,1,3.55995009951,3.55995009951,3.55995009951,908.0,908,908,0,16,0
VirusShare_9dfe5ca77c48c009eba15b9df26a9e93,9dfe5ca77c48c009eba15b9df26a9e93,332,224,259,9,0,99328,1148928,0,8924,4096,106496,4194304.0,4096,512,5,0,0,0,5,0,1265664,1024,1821149792,2,33024,1048576,4096,1048576,4096,0,16,4,5.79175248869,2.72674686503,7.63642722253,312064.0,3584,1091584,312701.5,7200,1091116,2,105,0,0,25,4.77398388251,1.7987949407,7.94435996568,43586.8,16,838656,72,0,1
ServiceModelInstallRC.dll,b9e2daf71e44626011d70b4889171504,34404,240,8226,8,0,0,1536,0,0,4096,0,4194304.0,4096,512,5,0,8,0,5,2,8192,512,70009,3,0,1048576,4096,1048576,4096,0,16,1,3.6956590787,3.6956590787,3.6956590787,1536.0,1536,1536,1452.0,1452,1452,0,0,0,0,2,3.10656748593,2.65928370768,3.55385126419,642.0,200,1084,0,18,0
VirusShare_debd8369952bbae72c75369246fc1701,debd8369952bbae72c75369246fc1701,332,224,258,10,0,118784,400384,0,59802,4096,122880,4194304.0,4096,512,5,1,0,0,5,1,540672,1024,576587,2,33088,1048576,4096,1048576,4096,0,16,5,5.65652887787,4.18390058878,7.96555058706,103833.6,9216,352768,105249.0,9398,352648,7,114,0,0,28,7.0465957216,2.45849222582,7.98988386146,12540.6071429,48,18495,72,15,1
t2embed.dll,c62dc1656548fa5f8780bcd27544c7e2,332,224,8450,9,0,102400,7168,0,33104,4096,106496,1824784384.0,4096,512,6,1,6,1,6,1,118784,1024,118660,2,320,262144,4096,1048576,4096,0,16,4,4.43969530808,2.53557027053,6.5709486632,26880.0,1536,102400,27200.25,1032,102285,5,92,0,25,1,3.59548868643,3.59548868643,3.59548868643,936.0,936,936,72,16,0
dps.dll,7fa81c6e11caa594adb52084da73a1e5,332,224,8450,9,0,117248,25088,0,21714,4096,118784,1100152832.0,4096,512,6,1,6,1,6,1,151552,2048,200537,3,320,262144,4096,1048576,4096,0,16,4,4.33204144347,0.341379453012,6.73705535742,35328.0,3072,117248,35373.0,3620,117120,22,142,0,1,3,3.39658420625,2.75505818539,3.87071602517,4516.66666667,240,12398,72,16,0
api-ms-win-core-util-l1-1-0.dll,32b514c1c21ac444237db3853e6c1784,34404,240,8226,9,0,512,1536,0,4200,4096,0,8792450727936.0,4096,512,6,1,6,1,6,1,16384,1024,27042,3,320,262144,4096,1048576,4096,0,16,3,2.29769478202,0.0203931352361,3.51324157872,682.666666667,512,1024,452.333333333,26,1008,0,0,0,5,1,3.55238540986,3.55238540986,3.55238540986,908.0,908,908,0,16,0
VirusShare_b9991212a38e5030e8ac1fe7a8af655e,b9991212a38e5030e8ac1fe7a8af655e,332,224,258,8,0,7680,321024,0,5339,4096,12288,4194304.0,4096,512,4,0,6,0,4,0,348160,1024,396253,2,34112,1048576,4096,1048576,4096,0,16,7,5.0821558792,0.0,7.99885109636,46957.7142857,0,178176,46932.1428571,348,178176,3,41,0,0,6,4.05088021443,2.09891628205,5.15540854179,3020.83333333,48,9640,0,23,1
VirusShare_4848e2de256f8bdd7a599fb6c17fec5b,4848e2de256f8bdd7a599fb6c17fec5b,332,224,258,10,0,120320,385024,0,61562,4096,126976,4194304.0,4096,512,5,1,0,0,5,1,528384,1024,553281,2,33088,1048576,4096,1048576,4096,0,16,5,5.63344949696,4.05376582193,7.96257816425,101068.8,9728,330752,102626.2,9400,339652,3,89,0,0,6,3.67198581831,2.45849222582,5.31755235629,2739.5,48,9640,72,15,1
VirusShare_ab359442305324450856fbeaaee91c8f,ab359442305324450856fbeaaee91c8f,332,224,258,10,0,119808,385024,0,61532,4096,126976,4194304.0,4096,512,5,1,0,0,5,1,528384,1024,528247,2,33088,1048576,4096,1048576,4096,0,16,5,5.65935611278,4.15850637054,7.96309810922,100966.4,9728,330752,102635.8,9416,339716,3,90,0,0,6,3.75279847985,2.45849222582,5.31755235629,2738.83333333,48,9640,72,15,1
VirusShare_20713dfb08ccfc7ab1d87d08f4f0bc0a,20713dfb08ccfc7ab1d87d08f4f0bc0a,332,224,258,10,0,120320,385024,0,61578,4096,126976,4194304.0,4096,512,5,1,0,0,5,1,528384,1024,514632,2,33088,1048576,4096,1048576,4096,0,16,5,5.64644365076,4.11726411592,7.96277585234,101068.8,9728,330752,102623.8,9404,339652,3,89,0,0,6,3.72982390563,2.45849222582,5.31755235629,2739.5,48,9640,72,15,1
VirusShare_f82b3850c08c02bf5d2167276885fd9d,f82b3850c08c02bf5d2167276885fd9d,332,224,258,10,0,121344,381440,0,62797,4096,126976,4194304.0,4096,512,5,1,0,0,5,1,524288,1024,547970,2,33088,1048576,4096,1048576,4096,0,16,5,5.67961079447,4.20043803648,7.96462205259,100556.8,9728,330752,102213.4,9516,339876,1,79,0,0,6,3.41576621111,2.02251047533,5.31755235629,2230.16666667,48,7336,72,15,1
mdminst.dll,a46aa1478aa10b55eed633f553a60985,34404,240,8226,9,0,74240,147456,0,62648,4096,0,8792631148544.0,4096,512,6,1,6,1,5,2,237568,1024,274389,2,64,262144,4096,1048576,4096,0,16,6,4.67436091203,2.14262487599,7.35396644628,35925.3333333,1024,135168,36691.1666667,886,135072,10,167,3,1,20,4.19276235614,2.55805107654,7.98415863605,6697.7,34,67492,0,16,0
VirusShare_c907b314518846abb1b928b770c2b16f,c907b314518846abb1b928b770c2b16f,332,224,259,9,0,17416192,4406784,0,11440507,4096,7028736,4194304.0,4096,512,5,0,0,0,5,0,17420288,1024,9941652,2,32768,1048576,4096,1048576,4096,0,16,7,7.19261168322,5.76864796832,7.92722939859,1408234.14286,3804,5905408,2486990.71429,7786,7015025,1,2,0,144,15,3.0424689056,1.7987949407,7.91400282538,8252.2,16,106759,0,15,1
VirusShare_42f01616e67abe0f8116c1f3a2dbf71c,42f01616e67abe0f8116c1f3a2dbf71c,332,224,258,10,0,120320,385024,0,61562,4096,126976,4194304.0,4096,512,5,1,0,0,5,1,528384,1024,529661,2,33088,1048576,4096,1048576,4096,0,16,5,5.63799720883,4.07511388179,7.96278993572,101068.8,9728,330752,102626.6,9402,339652,3,89,0,0,6,3.68943116933,2.45849222582,5.31755235629,2739.5,48,9640,72,15,1
Microsoft.GroupPolicy.Targeting.Resources.dll,65ad93cfbf8b5996afc63aa0f1c0a630,332,224,8450,8,0,651264,8192,0,657534,8192,663552,4194304.0,8192,4096,4,0,0,0,4,0,679936,4096,701076,3,34112,1048576,4096,1048576,4096,0,16,3,2.13486014848,0.0131269437212,5.2224782246,219818.666667,4096,651264,216816.0,12,649348,1,1,0,0,1,3.52105059912,3.52105059912,3.52105059912,1000.0,1000,1000,0,16,0
AcGenral.dll,68fea45139dd8cfa80037044eef823ae,34404,240,8226,9,0,199680,112128,0,4208,4096,0,8793836486656.0,4096,512,6,1,6,1,6,1,331776,1536,311204,3,320,262144,4096,1048576,4096,0,16,6,4.23372493111,1.27762542242,6.28009937877,51285.3333333,1024,199680,51771.5,780,199581,17,254,1,2,1,3.5405972747,3.5405972747,3.5405972747,880.0,880,880,0,16,0
VirusShare_8c234bf61ae41631846a33a1d06bd5e3,8c234bf61ae41631846a33a1d06bd5e3,332,224,258,9,0,102400,599040,0,12013,4096,106496,4194304.0,4096,512,5,0,0,0,5,0,712704,1024,2018578096,2,33088,1048576,4096,1048576,4096,0,16,5,5.3370413625,2.82868037168,6.58874280498,140288.0,3584,568320,140774.0,6682,567892,4,88,1,0,7,4.14351601489,2.62307816502,5.91635626214,81061.0,62,535040,72,0,1
MemoryAnalyzer.dll,9c90cfe3b216a0c24344ac41e5bc0894,34404,240,8226,11,0,1827840,35328,0,1779456,4096,0,6442450944.0,4096,512,6,3,6,3,6,1,1880064,1024,1903654,2,16736,262144,4096,1048576,4096,0,16,6,4.93015365201,4.144502285,5.96300401992,310186.666667,2048,1827840,310319.666667,1548,1827796,5,124,0,2,2,3.86158539301,3.51222762409,4.21094316193,2938.0,928,4948,148,16,0
ntdll.dll,68db778ac4fd7896ce2f153353ba15c8,34404,240,8226,9,0,1055232,674816,0,0,4096,0,2028273664.0,4096,512,6,1,6,1,6,1,1753088,1024,1769038,3,320,262144,4096,1048576,4096,0,16,7,4.65337648547,0.562883113758,6.47351195001,245833.142857,512,1054720,246894.857143,474,1054250,0,0,0,1991,3,3.19924330059,2.72323122425,3.54316834107,117408.0,200,351136,0,16,0
VirusShare_d18bd52b2d6b7aa5072d8f71be44ed7d,d18bd52b2d6b7aa5072d8f71be44ed7d,332,224,258,10,0,119808,375808,0,60996,4096,126976,4194304.0,4096,512,5,1,0,0,5,1,516096,1024,556395,2,33088,1048576,4096,1048576,4096,0,16,5,5.65987399994,4.14138884647,7.98180690976,99123.2,9728,326144,100442.2,9398,326048,7,113,0,0,19,6.86163069986,2.549419892,7.99165774602,17103.3157895,48,25431,72,15,1
qmgr.dll,53f476476f55a27f580661bde09c4ec4,332,224,8450,9,0,516096,71680,0,15331,4096,520192,1874198528.0,4096,512,6,1,6,1,6,1,598016,2048,591584,3,320,262144,4096,1048576,4096,0,16,4,5.40800650295,3.64885813444,6.73367963277,146816.0,4096,516096,146680.25,4448,515769,26,267,0,24,3,3.32826556581,2.73472241655,3.67926074064,11535.3333333,240,33426,72,16,0
PresentationFramework.Luna.dll,dafc1e9d6bfc6c4ca5c5ea9765e95095,332,224,8462,8,0,368640,24576,0,373678,8192,376832,1456799744.0,8192,4096,4,0,0,0,4,0,409600,4096,414146,3,1344,1048576,4096,1048576,4096,0,16,3,3.33246078924,0.0159201832656,6.06961265858,131072.0,4096,368640,127694.666667,12,365492,1,1,0,0,2,3.46575321928,3.42181843266,3.50968800589,8691.0,1080,16302,0,18,0
VirusShare_11e7afcb7c7db884502a08e601216dc4,11e7afcb7c7db884502a08e601216dc4,332,224,258,10,0,119808,385024,0,61532,4096,126976,4194304.0,4096,512,5,1,0,0,5,1,528384,1024,531689,2,33088,1048576,4096,1048576,4096,0,16,5,5.65935611278,4.15850637054,7.96309810922,100966.4,9728,330752,102635.8,9416,339716,3,90,0,0,6,3.75279847985,2.45849222582,5.31755235629,2738.83333333,48,9640,72,15,1
VirusShare_76b9231fef029be055d9e075d43a894b,76b9231fef029be055d9e075d43a894b,332,224,258,10,0,31232,282624,0,5491,4096,36864,4194304.0,4096,512,5,1,0,0,5,1,331776,1024,2018191128,2,33088,1048576,4096,1048576,4096,0,16,5,4.61652654801,2.10299348947,6.50083071863,62771.2,4096,264192,64298.4,3972,264168,3,74,0,0,6,4.78529873664,2.45849222582,5.6991181184,43959.5,48,248320,72,0,1
VirusShare_7663413a13e62d15c7f012160c8fc4ee,7663413a13e62d15c7f012160c8fc4ee,332,224,259,9,0,14336,9216,0,6851,4096,20480,16777216.0,4096,512,5,0,0,0,5,0,184320,1024,0,2,32768,1048576,4096,1048576,4096,0,16,5,6.21718100573,4.32171648433,7.93656446768,34304.0,1536,148992,34655.0,1648,151552,7,87,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1
VirusShare_f032b112afdbbeeda65bc0f7b67cb8af,f032b112afdbbeeda65bc0f7b67cb8af,332,224,258,10,0,119808,385024,0,61532,4096,126976,4194304.0,4096,512,5,1,0,0,5,1,528384,1024,526622,2,33088,1048576,4096,1048576,4096,0,16,5,5.6663371314,4.18953861211,7.96311398057,100966.4,9728,330752,102644.2,9418,339748,3,90,0,0,6,3.77675976631,2.45849222582,5.31755235629,2740.16666667,48,9640,72,15,1
igmpv2.dll,e2c2bb4ef99778aceeaa2d3cb5499fa7,34404,240,8226,9,0,140288,48640,0,136740,4096,0,8792634032128.0,4096,512,6,1,6,1,6,1,204800,1024,247429,3,320,262144,4096,1048576,4096,0,16,5,3.23765745407,0.129442628496,6.51336219279,36556.8,512,140288,37495.6,36,140142,8,85,10,1,3,3.38934344407,2.75972241655,3.8343436894,12946.0,240,37714,0,16,0
VirusShare_c768e364a70169202ad65ab8bfb82935,c768e364a70169202ad65ab8bfb82935,332,224,258,10,0,117248,389632,0,58650,4096,122880,4194304.0,4096,512,5,1,0,0,5,1,520192,1024,506668,2,33088,1048576,4096,1048576,4096,0,16,5,5.62782325145,4.03460495174,7.96613444061,99635.2,9728,330240,101061.8,9344,338532,4,98,0,0,5,3.31274294707,2.674419892,3.76438543256,2517.6,48,7336,72,14,1
VirusShare_0ad6cbb6216f5d9da994f55858754b9b,0ad6cbb6216f5d9da994f55858754b9b,332,224,258,10,0,119808,385024,0,61532,4096,126976,4194304.0,4096,512,5,1,0,0,5,1,528384,1024,529359,2,33088,1048576,4096,1048576,4096,0,16,5,5.65935611278,4.15850637054,7.96309810922,100966.4,9728,330752,102635.8,9416,339716,3,90,0,0,6,3.75279847985,2.45849222582,5.31755235629,2738.83333333,48,9640,72,15,1
VirusShare_070888dac8f385e0f9d41bb1670f810e,070888dac8f385e0f9d41bb1670f810e,332,224,258,12,0,64000,183296,0,10482,4096,69632,4194304.0,4096,512,5,1,0,0,5,1,262144,1024,301854,2,33088,1048576,4096,1048576,4096,0,16,5,5.69677745891,3.42614070159,7.27552817089,47923.2,5120,138240,49202.2,4832,137960,3,77,0,0,7,4.24682538959,2.64576300669,7.25678470915,19641.2857143,62,132096,72,0,1
VirusShare_d71ff10d5f53d658d97e6bc76c337076,d71ff10d5f53d658d97e6bc76c337076,332,224,258,10,0,119296,385536,0,60696,4096,126976,4194304.0,4096,512,5,1,0,0,5,1,524288,1024,549901,2,33088,1048576,4096,1048576,4096,0,16,5,5.65698929247,4.14716204102,7.94048340027,100966.4,9728,335872,102376.8,9428,335748,7,113,0,0,17,6.09296650697,2.57864449563,7.99367816315,19692.5294118,62,33870,72,15,1
netui2.dll,1414e666316ca7d9823dbd2d4ada5971,332,224,8462,7,0,265216,41984,0,6000,4096,270336,1908015104.0,4096,512,5,1,5,1,4,0,319488,1024,361444,2,0,262144,4096,1048576,4096,0,16,4,4.55226658665,1.10384681056,6.7284195606,76800.0,512,265216,76623.0,252,265048,10,466,0,2055,69,2.9973189375,0.0,3.90921076982,444.173913043,4,2068,0,16,0
VirusShare_ed952d0602e72a21edf24a0e57ec1edd,ed952d0602e72a21edf24a0e57ec1edd,332,224,258,10,0,117760,392192,0,58906,4096,122880,4194304.0,4096,512,5,1,0,0,5,1,520192,1024,545426,2,33088,1048576,4096,1048576,4096,0,16,5,5.5972663736,3.85813977692,7.96334517707,100352.0,9728,330752,101706.2,9334,338628,3,90,0,0,5,3.42584876134,2.45849222582,4.03553849983,3146.4,48,9640,72,15,1
